lr,data_time,loss,decode.loss_ce,decode.loss_dice,decode.loss_lovasz,decode.acc_seg,aux_0.loss_ce,aux_0.acc_seg,aux_1.loss_ce,aux_1.acc_seg,aux_2.loss_ce,aux_2.acc_seg,aux_3.loss_ce,aux_3.acc_seg,time,iter,memory,step
0.0027927927927927894,0.01075451374053955,5.241795492172241,0.697960501909256,0.07952601984143257,0.9117807865142822,56.144596099853516,1.081592607498169,46.900779724121094,0.9033737182617188,47.29398727416992,0.8197188198566436,47.11680603027344,0.7478429794311523,53.77022171020508,0.24612028598785402,100.0,7950.0,100.0
0.0035935935935935835,0.015099072456359863,4.192400693893433,0.5590624570846557,0.06224835142493248,0.8924229800701141,72.16236114501953,0.7800602912902832,62.07860565185547,0.6803850948810577,65.6360855102539,0.6357682347297668,69.00425720214844,0.582453253865242,70.5413589477539,0.2556671142578125,200.0,4496.0,200.0
0.004394394394394384,0.014362478256225586,4.017173457145691,0.5593448042869568,0.05988828763365746,0.8770866751670837,68.23936462402344,0.7138961315155029,70.97932434082031,0.6543691694736481,69.37120056152344,0.6049765348434448,69.23297119140625,0.5476118266582489,67.59687042236328,0.25584073066711427,300.0,4501.0,300.0
0.005195195195195183,0.012586760520935058,3.8539671421051027,0.5131008356809617,0.05759736746549606,0.8559162676334381,66.01564025878906,0.6996925055980683,55.017738342285156,0.6409372746944427,59.536346435546875,0.5817214548587799,60.97608947753906,0.5050014317035675,66.71331787109375,0.2482854127883911,400.0,4497.0,400.0
0.005995995995995992,0.01755828857421875,3.3826295137405396,0.4045474350452423,0.046207261830568315,0.7903359949588775,72.09413146972656,0.62077015042305,64.84326171875,0.5701849520206451,66.78624725341797,0.5236344307661056,67.82192993164062,0.42694924771785736,71.03028106689453,0.2632292747497559,500.0,4500.0,500.0
0.006796796796796801,0.01572916507720947,3.0742332220077513,0.3351333364844322,0.03843734953552484,0.6809049904346466,78.26924133300781,0.616515937447548,64.17288970947266,0.54623564183712,67.8587646484375,0.4776498705148697,69.47289276123047,0.37935613095760345,74.12728118896484,0.2583913326263428,600.0,4500.0,600.0
0.0075975975975976,0.013819599151611328,3.2093265295028686,0.35925849676132204,0.039182663708925244,0.6237384676933289,79.94652557373047,0.6698739349842071,64.8033676147461,0.5886947095394135,69.05989074707031,0.5175084054470063,72.67990112304688,0.4110698848962784,77.43885803222656,0.2554888963699341,700.0,4497.0,700.0
0.008398398398398399,0.017078971862792967,2.86789014339447,0.3023269072175026,0.03486733306199312,0.5562788784503937,84.21062469482422,0.6090636312961578,71.26067352294922,0.5455522567033768,75.24845886230469,0.4637677639722824,80.04519653320312,0.3560333281755447,83.86247253417969,0.263626766204834,800.0,4499.0,800.0
0.009199199199199204,0.015446662902832031,2.6860382556915283,0.26232358664274213,0.02849852293729782,0.5315308213233948,87.54273986816406,0.5980798363685608,72.24132537841797,0.5249453753232955,73.1647720336914,0.42227113246917725,78.31752014160156,0.3183889761567116,84.6161880493164,0.25781776905059817,900.0,4499.0,900.0
0.010000000000000024,0.01510922908782959,2.5638094902038575,0.2548166438937187,0.028379050455987452,0.4974093049764633,83.83646392822266,0.571715721487999,69.18515014648438,0.5043726861476898,73.36054992675781,0.4017117291688919,79.4122085571289,0.30540439784526824,82.60505676269531,0.2587701082229614,1000.0,4501.0,1000.0
0.009959511485300842,0.012840723991394043,2.670542597770691,0.2686646044254303,0.030215050652623178,0.5083930343389511,83.86980438232422,0.6025540947914123,65.0201187133789,0.5266982048749924,68.77301788330078,0.421085786819458,74.84832000732422,0.31293188631534574,79.60113525390625,0.25637872219085694,1100.0,4500.0,1100.0
0.009918605109645921,0.02025420665740967,2.7682544231414794,0.2740689322352409,0.02934984154999256,0.5041741073131562,79.09121704101562,0.6324925541877746,58.353118896484375,0.5550652146339417,62.175533294677734,0.4410331815481186,66.21459197998047,0.33207058906555176,73.2221908569336,0.2744419813156128,1200.0,4500.0,1200.0
0.009877689762281395,0.019135093688964842,2.478226351737976,0.253513877093792,0.029449840448796748,0.4631174296140671,85.56143951416016,0.5776255697011947,62.764549255371094,0.48806063234806063,68.32110595703125,0.3820603907108307,73.36933135986328,0.28439862132072447,84.23766326904297,0.2698066234588623,1300.0,4499.0,1300.0
0.009836765401703338,0.01585359573364258,2.3508302688598635,0.21382095962762832,0.02493038196116686,0.4563656449317932,82.70228576660156,0.5547565937042236,63.98418045043945,0.4735229849815369,68.6319580078125,0.3583482623100281,75.768798828125,0.2690853580832481,81.63749694824219,0.2634102821350098,1400.0,4499.0,1400.0
0.009795831986031267,0.013401365280151368,2.605106997489929,0.25557065606117246,0.028217177465558053,0.46761647760868075,83.31226348876953,0.6369273722171783,56.582984924316406,0.5206648081541061,61.963016510009766,0.396940803527832,72.3786392211914,0.29916967898607255,79.87553405761719,0.25867352485656736,1500.0,4498.0,1500.0
0.009754889473003134,0.01843245029449463,2.3364434480667113,0.20980246514081954,0.024838109500706196,0.4238340467214584,82.21925354003906,0.5791533946990967,59.28009796142578,0.4766376167535782,66.9565200805664,0.36036416888237,73.931640625,0.26181368082761763,78.35714721679688,0.26934659481048584,1600.0,4496.0,1600.0
0.009713937819970042,0.01508347988128662,2.3692189931869505,0.23289868384599685,0.02516088727861643,0.45009922087192533,83.47767639160156,0.5647567689418793,70.24938201904297,0.46942533552646637,74.20093536376953,0.3574912518262863,80.46317291259766,0.2693868324160576,81.56334686279297,0.25723354816436766,1700.0,4498.0,1700.0
0.009672976983890968,0.016431379318237304,2.1497926473617555,0.19601384699344634,0.021004989091306926,0.4191738128662109,88.12440490722656,0.5413603007793426,67.20697021484375,0.42519180476665497,74.38265991210938,0.3141626626253128,79.67587280273438,0.2328852728009224,84.34213256835938,0.2638556480407715,1800.0,4498.0,1800.0
0.009632006921327384,0.014794230461120605,2.0809267282485964,0.17648707032203675,0.020917147770524024,0.3968973994255066,89.11399841308594,0.5320814073085784,74.05547332763672,0.42769315242767336,78.71429443359375,0.3028232142329216,85.76719665527344,0.22402729094028473,87.57511901855469,0.2596539258956909,1900.0,4498.0,1900.0
0.009591027588437807,0.015128278732299804,2.1015081644058227,0.1749278798699379,0.020557383447885512,0.38987670838832855,88.38762664794922,0.5538691580295563,68.94784545898438,0.42631629705429075,75.17216491699219,0.31031001210212705,81.96626281738281,0.22565069198608398,85.20536804199219,0.2620283603668213,2000.0,4498.0,2000.0
0.009550038940972184,0.017166495323181152,2.1571871876716613,0.2023397356271744,0.02378748022019863,0.40083425045013427,86.41580200195312,0.5616926461458206,63.50506591796875,0.4352639138698578,71.74690246582031,0.30715308487415316,81.4353256225586,0.22611606419086455,84.41192626953125,0.2640400409698486,2100.0,4500.0,2100.0
0.009509040934266171,0.014333844184875488,2.161400783061981,0.18918697088956832,0.020762361027300356,0.3949340879917145,87.36331176757812,0.5635620594024658,67.08338165283203,0.44117467999458315,74.06071472167969,0.3151316672563553,82.22181701660156,0.23664888888597488,83.19315338134766,0.25971255302429197,2200.0,4498.0,2200.0
0.00946803352323536,0.01959526538848877,2.041805624961853,0.1935420349240303,0.02213968774303794,0.4073886007070541,92.14969635009766,0.520550799369812,78.99504852294922,0.40070439875125885,82.81380462646484,0.2797129139304161,87.36079406738281,0.2177672192454338,89.03759002685547,0.2680542230606079,2300.0,4498.0,2300.0
0.00942701666236939,0.015134286880493165,2.2143373012542726,0.21670344546437265,0.02382172495126724,0.41090716421604156,89.4410171508789,0.5667905926704406,75.23531341552734,0.43809266984462736,82.56700897216797,0.3110180675983429,86.45733642578125,0.2470036745071411,86.95135498046875,0.26124160289764403,2400.0,4496.0,2400.0
0.00938599030572593,0.016332077980041503,2.050957274436951,0.18588333427906037,0.020931890606880187,0.3819227397441864,85.14720153808594,0.546267056465149,64.43326568603516,0.41549420952796934,73.98358154296875,0.2808806195855141,79.18843078613281,0.219577394425869,81.7278060913086,0.2597996950149536,2500.0,4501.0,2500.0
0.009344954406924524,0.019232702255249024,1.9236089706420898,0.16132024303078651,0.0188714942894876,0.38349303901195525,88.72132110595703,0.5153270572423935,70.33267211914062,0.38540718257427214,76.25960540771484,0.26397897899150846,83.31915283203125,0.19521103501319886,85.91001892089844,0.26702444553375243,2600.0,4494.0,2600.0
0.009303908919140357,0.01950869560241699,2.04203679561615,0.18622035086154937,0.020150333177298307,0.38512071371078493,78.84313201904297,0.5367630243301391,61.23225402832031,0.39962784945964813,67.84156036376953,0.2836181327700615,73.76161193847656,0.23053635954856871,75.66049194335938,0.2710402965545654,2700.0,4468.0,2700.0
0.009262853795097913,0.017136049270629884,1.8583367466926575,0.14557260274887085,0.01714968532323837,0.37122465670108795,92.81830596923828,0.5043461799621582,76.30390930175781,0.37165271043777465,84.19874572753906,0.2549877345561981,90.40194702148438,0.1934031844139099,90.1194076538086,0.2620997905731201,2800.0,4498.0,2800.0
0.009221788987064454,0.020002198219299317,2.1130972027778627,0.179841298609972,0.020480988267809152,0.3730597645044327,92.01910400390625,0.5621661424636841,78.70960235595703,0.43841356337070464,84.25837707519531,0.3115627855062485,88.24513244628906,0.22757269740104674,88.89530181884766,0.27094717025756837,2900.0,4494.0,2900.0
0.009180714446843418,0.01788790225982666,2.1045437097549438,0.18486088514328003,0.020717677287757398,0.36834237575531004,88.14781188964844,0.5781269133090973,66.54196166992188,0.43546266555786134,73.55766296386719,0.29766821414232253,80.22642517089844,0.21936501264572145,82.59063720703125,0.2686101675033569,3000.0,4494.0,3000.0
0.009139630125767715,0.01816096305847168,1.9107882261276246,0.15965977683663368,0.017969981115311385,0.3519829332828522,88.43594360351562,0.5336041897535324,71.95915985107422,0.3901901364326477,81.7829360961914,0.2590576559305191,86.31008911132812,0.19832360744476318,86.16104125976562,0.2662884473800659,3100.0,4493.0,3100.0
0.00909853597469283,0.01901376247406006,1.8364179372787475,0.1577512376010418,0.01698324903845787,0.38045936822891235,89.55802917480469,0.490132012963295,64.39423370361328,0.35686787962913513,70.24404907226562,0.24117488414049149,81.0109634399414,0.19304932057857513,85.62718963623047,0.2678953170776367,3200.0,4497.0,3200.0
0.009057431943989839,0.012761616706848144,1.8868395209312439,0.15146084278821945,0.01758798146620393,0.3847513973712921,85.01329803466797,0.5210731744766235,62.94113540649414,0.36512933373451234,72.79707336425781,0.2527104288339615,79.09200286865234,0.19412636905908584,81.47369384765625,0.25404655933380127,3300.0,4498.0,3300.0
0.009016317983538217,0.015807509422302246,1.8802874207496643,0.14713795483112335,0.017321371380239724,0.3563309520483017,90.53663635253906,0.5239389330148697,69.13955688476562,0.3921887457370758,75.9965591430664,0.25549968630075454,81.81101989746094,0.1878697693347931,87.41516876220703,0.2641801595687866,3400.0,4500.0,3400.0
0.00897519404271866,0.015154480934143066,1.9334567666053772,0.15939225852489472,0.01745974561199546,0.3818715542554855,88.01783752441406,0.530219680070877,63.24550247192383,0.38527870178222656,72.37380981445312,0.26244844794273375,81.12095642089844,0.19678641557693483,84.66290283203125,0.2599520206451416,3500.0,4498.0,3500.0
0.008934060070405541,0.017035436630249024,1.8304656386375426,0.14303735494613648,0.016119416523724794,0.3540821224451065,92.14681243896484,0.5253191888332367,71.10565948486328,0.36132657527923584,81.63550567626953,0.24023167937994003,88.66361999511719,0.19034930169582367,89.57754516601562,0.26246182918548583,3600.0,4496.0,3600.0
0.008892916014959455,0.015703916549682617,1.7631459355354309,0.13663127049803733,0.01655630934983492,0.33390326201915743,90.45306396484375,0.5082512885332108,75.7126693725586,0.3543327271938324,82.83780670166016,0.22998903691768646,88.8335952758789,0.1834820553660393,88.36112976074219,0.2608991861343384,3700.0,4500.0,3700.0
0.008851761824219396,0.02087826728820801,1.8226608037948608,0.15163521990180015,0.016938393097370864,0.35358211398124695,90.11221313476562,0.5071389198303222,66.22176361083984,0.3637828350067139,70.9492416381836,0.23618717193603517,82.04104614257812,0.1933961644768715,86.48587036132812,0.2707158803939819,3800.0,4498.0,3800.0
0.008810597445494972,0.015428447723388672,1.8021809101104735,0.14324489533901213,0.016248984169214963,0.34218409061431887,90.4773178100586,0.5222509890794754,64.48281860351562,0.3585010409355164,71.99048614501953,0.23917911052703858,80.9565658569336,0.18057181537151337,87.2412109375,0.2603427886962891,3900.0,4501.0,3900.0
0.008769422825558315,0.015186619758605958,1.807118046283722,0.13394208028912544,0.01521238088607788,0.32152484357357025,89.22819519042969,0.5334876149892807,63.956756591796875,0.38122041523456573,70.20237731933594,0.2423810511827469,79.10337829589844,0.17934967279434205,83.35299682617188,0.261002516746521,4000.0,4498.0,4000.0
0.008728237910635882,0.01696469783782959,1.671258842945099,0.13047811686992644,0.015297310426831245,0.33970893621444703,91.41332244873047,0.48080105185508726,71.73552703857422,0.32582648694515226,80.01558685302734,0.20978280901908875,87.18800354003906,0.16936412900686265,87.17558288574219,0.2600379943847656,4100.0,4498.0,4100.0
0.00868704264640012,0.02013089656829834,1.8850868463516235,0.15872250646352767,0.017848918680101633,0.37636649906635283,85.21741485595703,0.51484335064888,66.71485137939453,0.37276245653629303,73.14141082763672,0.252562440931797,79.3727798461914,0.1919806718826294,83.5586166381836,0.2698575258255005,4200.0,4491.0,4200.0
0.008645836977960905,0.017658090591430663,1.8443847179412842,0.12839628159999847,0.014964467380195856,0.3550302445888519,90.6533203125,0.5436808079481125,58.70418930053711,0.3827905863523483,69.55628204345703,0.23887161314487457,79.15900421142578,0.1806507408618927,84.40850067138672,0.2670137405395508,4300.0,4500.0,4300.0
0.008604620849856859,0.015272045135498047,1.7967971444129944,0.13165371045470237,0.01570283165201545,0.3334392786026001,93.39708709716797,0.5389404505491256,73.25431060791016,0.36273073554039004,83.339599609375,0.23507111966609956,87.29301452636719,0.17925905585289,90.83464813232422,0.25946047306060793,4400.0,4498.0,4400.0
0.008563394206046427,0.014634013175964355,1.63352073431015,0.1182121105492115,0.013666290324181318,0.3240200698375702,94.00056457519531,0.48372113406658174,77.66114807128906,0.3229928120970726,85.49502563476562,0.20945919305086136,89.96395111083984,0.1614491030573845,90.17821502685547,0.26093764305114747,4500.0,4469.0,4500.0
0.008522156989898817,0.013910031318664551,1.7255375742912293,0.129006065428257,0.014925199002027512,0.33395345509052277,91.44156646728516,0.510224026441574,68.87577056884766,0.3439718663692474,79.8499984741211,0.2255283087491989,86.34989166259766,0.16792869418859482,87.13101959228516,0.25730655193328855,4600.0,4501.0,4600.0
0.008480909144184737,0.018456578254699707,1.7056052207946777,0.1265811465680599,0.015023460332304239,0.3200228840112686,90.30209350585938,0.515654256939888,64.18509674072266,0.3416303962469101,73.22167205810547,0.21853878498077392,83.13355255126953,0.1681543305516243,86.24982452392578,0.2674094200134277,4700.0,4496.0,4700.0
0.008439650611066928,0.01462252140045166,1.652164673805237,0.11887093856930733,0.014391916431486606,0.3140062719583511,92.54396057128906,0.5072085291147232,65.85426330566406,0.3332227736711502,79.52249908447266,0.20866502225399017,85.35688781738281,0.1557992219924927,89.25444793701172,0.2566786766052246,4800.0,4498.0,4800.0
0.008398381332090511,0.012306761741638184,1.7485037803649903,0.12502519637346268,0.013611742481589317,0.33242119550704957,93.58234405517578,0.532853189110756,75.16303253173828,0.35764604806900024,81.60844421386719,0.21635087877511977,89.41368103027344,0.17059556543827056,90.69757080078125,0.2541661739349365,4900.0,4498.0,4900.0
0.008357101248173127,0.013520526885986327,1.7378386855125427,0.1289571352303028,0.01501808874309063,0.32062676548957825,90.21709442138672,0.5198575556278229,66.57276153564453,0.3460142195224762,76.9220962524414,0.2295184090733528,84.22140502929688,0.17784647643566132,87.08502197265625,0.2563575029373169,5000.0,4499.0,5000.0
0.008315810299594868,0.013583946228027343,1.7319549322128296,0.1453184887766838,0.0157416220754385,0.3108270689845085,89.59577178955078,0.5209695041179657,70.91940307617188,0.3411742955446243,76.55843353271484,0.21661664247512818,85.85601806640625,0.18130730241537094,85.98493957519531,0.2563924789428711,5100.0,4501.0,5100.0
0.008274508425987924,0.016116619110107422,1.6844977974891662,0.12032772451639176,0.013735269196331501,0.33202112913131715,92.38026428222656,0.5056490808725357,71.78765869140625,0.34253855645656583,79.69221496582031,0.20772018432617187,86.84930419921875,0.16250585317611693,89.48096466064453,0.262625527381897,5200.0,4501.0,5200.0
0.008233195566326183,0.016915559768676758,1.7086893439292907,0.12991129606962204,0.014225808437913656,0.3323399692773819,94.14292907714844,0.5145143181085586,74.85392761230469,0.3379622548818588,84.70529174804688,0.21135979145765305,90.244140625,0.16837587356567382,89.82008361816406,0.26464483737945554,5300.0,4501.0,5300.0
0.00819187165891442,0.014661407470703125,1.7867019534111024,0.11898695677518845,0.013815534580498934,0.36515893638134,93.7515869140625,0.5340952605009079,77.33300018310547,0.35785614252090453,85.05570220947266,0.22770651578903198,89.26608276367188,0.1690826326608658,89.99388885498047,0.26402921676635743,5400.0,4498.0,5400.0
0.008150536641377305,0.0177126407623291,1.7680536150932311,0.12652866691350936,0.014136177487671375,0.3216854691505432,90.26083374023438,0.5402132928371429,63.85932159423828,0.36626880764961245,72.1826400756836,0.22986476719379426,78.65119171142578,0.16935642510652543,84.581298828125,0.2648421049118042,5500.0,4498.0,5500.0
0.008109190450648219,0.019982051849365235,1.744153881072998,0.12806258872151374,0.014868741016834974,0.34470619857311247,92.53312683105469,0.5166567325592041,79.49021911621094,0.3483665153384209,86.44581604003906,0.2240495890378952,89.5943832397461,0.16744351089000703,89.30521392822266,0.268396258354187,5600.0,4497.0,5600.0
0.008067833022957823,0.01732761859893799,1.6498690247535706,0.1176693931221962,0.013779900968074799,0.3238599210977554,85.3727035522461,0.4991803377866745,60.8398323059082,0.3256866693496704,68.93174743652344,0.2143510863184929,74.6063232421875,0.1553417168557644,83.8452377319336,0.2636034250259399,5700.0,4498.0,5700.0
0.008026464293822302,0.016835570335388184,1.8295776009559632,0.1396174408495426,0.015165883116424084,0.33840565383434296,89.67431640625,0.5412800252437592,61.671268463134766,0.37297853231430056,72.64897918701172,0.23775550127029418,78.48515319824219,0.1843745842576027,81.71198272705078,0.26244025230407714,5800.0,4497.0,5800.0
0.007985084198031407,0.021410536766052247,1.8362529158592225,0.1430136077105999,0.01562533527612686,0.33149864971637727,86.67672729492188,0.5482799530029296,57.804054260253906,0.36783256083726884,68.99774932861328,0.2437981054186821,77.20040893554688,0.18620467111468314,82.79044342041016,0.2722971200942993,5900.0,4499.0,5900.0
0.007943692669636186,0.013034462928771973,1.6118294954299928,0.11675605922937393,0.01305428147315979,0.32206825017929075,93.89163208007812,0.4777411580085754,77.86093139648438,0.3208468794822693,82.08641815185547,0.1983693480491638,88.44911193847656,0.16299349516630174,89.6933822631836,0.2575432062149048,6000.0,4495.0,6000.0
0.007902289641936488,0.020919322967529297,1.6264693021774292,0.11200495138764381,0.012554378993809224,0.3156597316265106,92.93754577636719,0.5093589782714844,75.22494506835938,0.32667204588651655,82.31092834472656,0.1964183196425438,87.43729400634766,0.15380085557699202,88.888916015625,0.26961536407470704,6100.0,4499.0,6100.0
0.007860875047468165,0.016008806228637696,1.6308686017990113,0.11581586003303528,0.012158455234020949,0.31538003087043764,94.44371795654297,0.5039084553718567,74.01362609863281,0.3224798932671547,85.23402404785156,0.20468505173921586,88.21324920654297,0.15644084215164183,89.32439422607422,0.2641910076141357,6200.0,4500.0,6200.0
0.007819448817989998,0.019301843643188477,1.554503118991852,0.1027128204703331,0.012023710925132037,0.30225071161985395,93.2945327758789,0.4852467358112335,72.81209564208984,0.31042916625738143,83.15406799316406,0.1893601194024086,89.12891387939453,0.15247982293367385,89.9056396484375,0.2693346977233887,6300.0,4497.0,6300.0
0.007778010884470298,0.01674978733062744,1.7068987727165221,0.12907909825444222,0.013989175017923117,0.3234262719750404,92.57080078125,0.5175287663936615,69.81592559814453,0.3302426442503929,82.10112762451172,0.2233362764120102,87.21990203857422,0.16929656714200975,89.68433380126953,0.266912841796875,6400.0,4499.0,6400.0
0.007736561177073123,0.016865754127502443,1.5913405776023866,0.1047608844935894,0.012660973146557808,0.29935289919376373,93.88383483886719,0.5057940632104874,70.15475463867188,0.3275060921907425,78.58212280273438,0.19548240303993225,86.7188491821289,0.14578323513269426,90.25373077392578,0.26204419136047363,6500.0,4501.0,6500.0
0.0076950996251443395,0.021707606315612794,1.6245314836502076,0.11615510359406471,0.012932846695184708,0.29566827565431597,94.1685562133789,0.5118409097194672,66.51714324951172,0.3231343448162079,79.87433624267578,0.2012365758419037,89.4501953125,0.16356342136859894,90.45574188232422,0.2725459098815918,6600.0,4497.0,6600.0
0.007653626157197271,0.01959233283996582,1.6808295845985413,0.12449475452303886,0.014549109060317278,0.3318004697561264,93.26742553710938,0.4964729964733124,75.26990509033203,0.3317959398031235,82.47994232177734,0.2139420211315155,88.92094421386719,0.16777434796094895,90.32589721679688,0.26820921897888184,6700.0,4468.0,6700.0
0.007612140700898001,0.01935415267944336,1.7441689491271972,0.13782928735017777,0.014983309525996446,0.3198571801185608,93.44810485839844,0.5244911253452301,71.84417724609375,0.3513561591506004,83.07502746582031,0.22717389911413194,89.52237701416016,0.1684780240058899,90.68971252441406,0.2697767972946167,6800.0,4469.0,6800.0
0.007570643183050364,0.020218300819396972,1.6332004904747008,0.1127123400568962,0.012891967501491308,0.30853886902332306,92.98194885253906,0.5196658849716187,72.28624725341797,0.32283124774694444,84.03563690185547,0.19866420328617096,88.03034210205078,0.15789595022797584,89.21994018554688,0.27094879150390627,6900.0,4501.0,6900.0
0.007529133529580557,0.01615743637084961,1.6732620000839233,0.12451118081808091,0.01298138704150915,0.3194399490952492,93.58003997802734,0.5073000729084015,75.6637954711914,0.3361402899026871,84.30463409423828,0.2060250848531723,88.66986083984375,0.1668640583753586,89.8756103515625,0.2631692886352539,7000.0,4499.0,7000.0
0.007487611665521369,0.017457914352416993,1.5189082264900207,0.10493492856621742,0.012514283787459135,0.3008823424577713,94.03197479248047,0.4874598294496536,70.50464630126953,0.29138500094413755,83.7012939453125,0.17758747786283494,89.1280746459961,0.1441443867981434,90.16812133789062,0.26777265071868894,7100.0,4499.0,7100.0
0.007446077514996095,0.020760369300842286,1.6629688620567322,0.11536280885338783,0.013459461741149426,0.30545004904270173,91.7281723022461,0.5288937240839005,71.5033950805664,0.3356461554765701,79.16062927246094,0.19564748406410218,86.2697525024414,0.16850917488336564,87.16987609863281,0.2733084440231323,7200.0,4500.0,7200.0
0.007404531001201981,0.015443515777587891,1.7982067227363587,0.13849165812134742,0.01350306561216712,0.31212391555309293,90.04639434814453,0.5539834797382355,64.86296081542969,0.3693151444196701,76.05142211914062,0.23078206479549407,83.70319366455078,0.18000741079449653,84.85283660888672,0.2624878168106079,7300.0,4495.0,7300.0
0.0073629720463933394,0.016516780853271483,1.6626021027565003,0.11829854100942612,0.013250893540680408,0.31056767106056216,92.38259887695312,0.5321161240339279,72.38732147216797,0.3350961536169052,82.20787048339844,0.19678602665662764,88.9056167602539,0.1564866967499256,89.90960693359375,0.26361587047576907,7400.0,4494.0,7400.0
0.007321400571864203,0.019022583961486816,1.5941335439682007,0.11575601994991302,0.01306175971403718,0.30933643579483033,91.54241943359375,0.4902208298444748,73.6045913696289,0.3147005751729012,82.46367645263672,0.19707283079624177,88.32720947265625,0.15398509949445724,89.5214614868164,0.26827826499938967,7500.0,4499.0,7500.0
0.007279816497930574,0.016522908210754396,1.4880667209625245,0.09777634590864182,0.011509462725371122,0.3117630124092102,92.48909759521484,0.4589257210493088,69.09021759033203,0.2882789209485054,77.86637115478516,0.17803652584552765,84.86846160888672,0.14177674055099487,88.00508117675781,0.2635456323623657,7600.0,4501.0,7600.0
0.007238219743912248,0.013045740127563477,1.5031075596809387,0.10015753656625748,0.011738058784976602,0.27818365544080736,92.55841827392578,0.48034617602825164,68.29727935791016,0.3014499992132187,79.44425964355469,0.1860990196466446,87.14051818847656,0.14513310939073562,90.01593780517578,0.256387996673584,7700.0,4496.0,7700.0
0.007196610228114141,0.01657395362854004,1.6269010543823241,0.10414798557758331,0.012496311496943236,0.31438341438770295,94.14295959472656,0.5143214493989945,72.70547485351562,0.3242384076118469,83.5914535522461,0.20385428741574288,90.55792999267578,0.15345918238162995,90.85977935791016,0.26441755294799807,7800.0,4467.0,7800.0
0.007154987867807196,0.016875815391540528,1.5516257643699647,0.10411939695477486,0.012543187756091357,0.30642931163311005,93.8726577758789,0.4812092125415802,74.52398681640625,0.304347051680088,84.16947174072266,0.19388936907052995,90.01056671142578,0.14908824041485785,90.89281463623047,0.2618988275527954,7900.0,4497.0,7900.0
0.007113352579208797,0.016648459434509277,1.5470574259757996,0.10520012900233269,0.012363867182284594,0.31199527382850645,92.23747253417969,0.4882616937160492,73.33151245117188,0.2968295156955719,84.0139389038086,0.18203344494104384,87.99860382080078,0.15037355124950408,89.08402252197266,0.26620442867279054,8000.0,4499.0,8000.0
